customer_id,age,gender,income_bracket,education,location_type,region,customer_tenure_months,total_purchases,total_spent,avg_order_value,last_purchase_days_ago,preferred_channel,loyalty_tier,campaign_type,campaign_category,discount_offered,campaign_day_of_week,campaign_hour,personalization_level,email_open_rate,click_through_rate,previous_campaign_responses,unsubscribe_count,complaint_count,product_category,price_sensitivity,brand_loyalty_score,tech_adoption,days_since_last_campaign,responded
CUST_00003863,31,Female,$30k-$60k,High School,Suburban,West,83,8,978.84,108.76,69,Email,Silver,Direct Mail,Referral,15,Friday,Evening,Basic,43.3,,1,0,0,Sports,Low,7,Mainstream,3,No
CUST_00003864,43,Male,$60k-$100k,High School,Suburban,Northeast,88,8,2287.25,254.14,7,SMS,Bronze,Email,Discount,25,Friday,Evening,Advanced,38.2,11,4,0,1,Food,Medium,5,Mainstream,6,No
CUST_00003865,51,Female,$60k-$100k,Bachelor,Urban,West,14,8,1557.79,173.09,84,Email,Bronze,Email,Discount,0,Friday,Morning,Basic,47.1,,5,0,0,Electronics,Medium,8,Mainstream,1,Yes
CUST_00003866,41,Female,$30k-$60k,Bachelor,Urban,West,6,12,1490.57,114.66,11,Email,Silver,Direct Mail,New Product,10,Monday,Afternoon,Advanced,44,10.9,3,1,1,Fashion,Low,9,Mainstream,51,Yes
CUST_00003867,54,Male,$100k+,Bachelor,Urban,Northeast,47,13,866.15,61.87,29,Phone,Bronze,Direct Mail,Loyalty Reward,0,Tuesday,Night,Basic,50.1,13.4,4,1,0,Food,Low,7,Mainstream,9,Yes
CUST_00003868,64,Female,$60k-$100k,Bachelor,Urban,Southwest,12,4,63.11,12.62,37,Email,Silver,Email,Discount,0,Wednesday,Afternoon,Advanced,28.2,7.5,5,0,0,Electronics,Medium,7,Early Adopter,12,No
CUST_00003869,31,Male,$60k-$100k,High School,Suburban,West,68,9,885.57,88.56,10,Email,Bronze,Email,Loyalty Reward,25,Monday,Evening,Basic,53,19.4,3,0,0,Electronics,Medium,6,Mainstream,20,No
CUST_00003870,26,Male,$100k+,Bachelor,Rural,Southeast,26,11,4556.3,379.69,29,Email,Platinum,SMS,Referral,15,Wednesday,Afternoon,None,19,2.6,5,0,0,Fashion,High,1,Late Adopter,24,Yes
CUST_00003871,27,Female,$60k-$100k,Bachelor,Suburban,Midwest,12,11,900.22,75.02,14,Phone,Silver,Direct Mail,Discount,20,Wednesday,Night,None,69.4,12.3,3,1,0,Home,Low,6,Early Adopter,62,No
CUST_00003872,46,Male,$30k-$60k,High School,Urban,Northeast,33,7,1841.03,230.13,77,Email,Bronze,Email,Loyalty Reward,10,Weekend,Morning,Advanced,23.3,2.4,3,0,0,Fashion,Low,2,Mainstream,1,No
CUST_00003873,40,Female,$60k-$100k,Bachelor,Urban,Southwest,1,11,918.73,76.56,66,Email,Silver,Email,Seasonal,25,Friday,Morning,Basic,26.2,6,3,0,0,Home,Medium,7,Mainstream,137,No
CUST_00003874,21,Female,$100k+,Graduate,Suburban,Midwest,10,5,90.73,15.12,35,SMS,Silver,Email,Loyalty Reward,15,Thursday,Evening,Advanced,35.9,9.9,1,0,0,Food,Medium,6,Mainstream,1,Yes
CUST_00003875,30,Female,$60k-$100k,Graduate,Suburban,Southwest,42,11,3777.91,314.83,116,Email,Silver,Email,Discount,15,Friday,Evening,Basic,51.8,13.1,6,0,0,Fashion,Medium,5,Mainstream,5,Yes
CUST_00003876,50,Male,$60k-$100k,High School,Suburban,Southeast,21,8,2362.98,262.55,3,Email,Bronze,Social Media,Discount,0,Friday,Morning,Basic,,20.6,3,0,0,Home,Medium,8,Mainstream,37,Yes
CUST_00003877,18,Male,<$30k,Bachelor,Suburban,Northeast,40,12,2853.37,219.49,161,Email,Bronze,Email,Discount,20,Tuesday,Afternoon,Advanced,21.3,5.8,4,0,0,Electronics,High,4,Mainstream,42,No
CUST_00003878,72,Female,$30k-$60k,Bachelor,Urban,Midwest,44,9,10817.68,1081.77,20,Phone,Bronze,Email,Seasonal,0,Friday,Evening,Basic,10.1,4,2,0,1,Fashion,High,4,Mainstream,15,No
CUST_00003879,18,Female,$100k+,High School,Urban,Midwest,9,10,3539.29,,61,SMS,Gold,Direct Mail,Discount,0,Monday,Afternoon,None,28.6,,1,0,0,Electronics,Medium,6,Early Adopter,2,No
CUST_00003880,22,Female,$30k-$60k,High School,Suburban,West,34,14,2296.35,153.09,42,Phone,Bronze,Direct Mail,Discount,25,Friday,Afternoon,Basic,22.2,2.7,1,1,0,Home,High,6,Mainstream,27,No
CUST_00003881,70,Male,<$30k,High School,Suburban,West,4,8,681.57,75.73,37,SMS,Bronze,SMS,Seasonal,15,Thursday,Evening,Basic,15.6,6.1,4,0,1,Food,High,2,Early Adopter,3,No
CUST_00003882,60,Female,$30k-$60k,Bachelor,Suburban,Northeast,95,11,1932.95,161.08,30,SMS,Gold,Social Media,Discount,20,Wednesday,Evening,Advanced,,8.6,2,0,0,Sports,High,10,Mainstream,2,No
CUST_00003883,64,Male,$30k-$60k,Graduate,Suburban,Southeast,8,13,1065.57,76.11,48,Email,Bronze,SMS,New Product,0,Tuesday,Morning,None,30.3,8.9,7,0,0,Home,Low,8,Mainstream,7,No
CUST_00003884,27,Male,$60k-$100k,Graduate,Suburban,Southeast,26,13,122.1,8.72,75,Mail,Silver,Email,Discount,0,Monday,Morning,None,51.4,20.5,3,1,0,Food,High,8,Mainstream,41,No
CUST_00003885,70,Male,$30k-$60k,High School,Urban,Midwest,87,16,260,15.29,46,Phone,Gold,SMS,Referral,0,Monday,Morning,Basic,26.9,2.8,2,0,0,Beauty,Low,1,Mainstream,10,No
CUST_00003886,50,Female,$60k-$100k,Graduate,Urban,Northeast,93,7,4930.89,616.36,54,SMS,Gold,Social Media,Seasonal,20,Wednesday,Evening,Basic,39.5,10.9,3,1,1,Beauty,Low,5,Early Adopter,35,Yes
CUST_00003887,36,Male,$100k+,Graduate,Urban,Northeast,12,13,333.99,23.86,75,Email,Silver,Email,Seasonal,20,Weekend,Evening,Advanced,29.4,6.1,2,0,0,Home,Medium,7,Mainstream,47,No
CUST_00003888,19,Female,$30k-$60k,High School,Rural,West,1,12,1782.27,137.1,47,SMS,Platinum,SMS,Discount,20,Wednesday,Afternoon,Basic,37.9,13.4,1,1,1,Sports,Medium,5,Mainstream,35,No
CUST_00003889,18,Male,$100k+,Bachelor,Rural,Midwest,12,12,1095.74,84.29,6,SMS,Bronze,SMS,Discount,50,Thursday,Evening,Basic,48.2,13.6,2,1,0,Home,Low,8,Mainstream,4,No
CUST_00003890,42,Male,$30k-$60k,Graduate,Suburban,Midwest,50,12,1098.58,,31,Email,Bronze,Email,New Product,50,Friday,Evening,Advanced,31.2,8.1,3,0,0,Electronics,Medium,7,Early Adopter,36,No
CUST_00003891,51,Female,<$30k,Bachelor,Urban,Midwest,43,18,6639.92,349.47,39,SMS,Gold,Email,Seasonal,15,Friday,Morning,Basic,58.9,13.2,6,1,0,Sports,Medium,3,Mainstream,1,No
CUST_00003892,68,Female,<$30k,Bachelor,Urban,West,7,10,205.67,18.7,25,SMS,Gold,SMS,Discount,0,Thursday,Afternoon,Basic,31.4,,1,0,0,Electronics,High,4,Mainstream,43,No
CUST_00003893,38,Male,$100k+,Bachelor,Suburban,West,34,16,509.56,29.97,88,SMS,Silver,SMS,New Product,0,Tuesday,Morning,None,38.8,14.8,4,2,0,Fashion,Medium,10,Mainstream,23,No
CUST_00003894,42,Male,<$30k,Bachelor,Suburban,Northeast,32,14,386.22,25.75,63,SMS,Silver,SMS,Referral,0,Friday,Night,Basic,49.8,11.1,5,1,0,Electronics,Low,8,Early Adopter,49,Yes
CUST_00003895,40,Male,$100k+,Graduate,Suburban,Southwest,9,12,745.59,57.35,4,Email,Silver,Email,Seasonal,20,Friday,Afternoon,Basic,42,4.3,6,0,0,Fashion,High,6,Mainstream,7,Yes
CUST_00003896,44,Female,$60k-$100k,High School,Suburban,Northeast,27,7,3446.02,430.75,26,Email,Bronze,Email,Discount,25,Weekend,Evening,Basic,41.3,6.8,4,0,0,Electronics,Medium,8,Mainstream,17,Yes
CUST_00003897,64,Male,$30k-$60k,Bachelor,Suburban,Southwest,14,15,405.48,25.34,4,SMS,Bronze,Email,Referral,20,Wednesday,Afternoon,Basic,28.3,5.6,2,0,0,Sports,Low,5,Mainstream,24,No
CUST_00003898,18,Male,<$30k,High School,Suburban,Northeast,74,7,5479.74,684.97,47,Email,Bronze,Email,Seasonal,0,Friday,Afternoon,None,33,6.1,2,2,0,Home,High,4,Early Adopter,64,No
CUST_00003899,65,Male,<$30k,High School,Suburban,West,5,15,1960.21,122.51,133,Mail,Silver,Email,Discount,25,Friday,Evening,Advanced,42.7,4.6,7,0,0,Fashion,High,5,Early Adopter,44,Yes
CUST_00003900,54,Female,$60k-$100k,Bachelor,Urban,Southeast,20,10,748.69,68.06,12,SMS,Bronze,Email,New Product,0,Thursday,Evening,Advanced,54.9,19.1,0,0,1,Fashion,Low,4,Mainstream,17,No
CUST_00003901,35,Male,<$30k,High School,Urban,Southwest,54,9,1285.09,128.51,39,SMS,Bronze,Email,Loyalty Reward,10,Wednesday,Night,Basic,14,3.5,7,1,0,Fashion,Medium,7,Mainstream,16,Yes
CUST_00003902,40,Male,$30k-$60k,Bachelor,Suburban,West,23,11,14023.25,1168.6,70,Email,Bronze,Email,Discount,50,Wednesday,Afternoon,Advanced,76,12.3,4,0,0,Sports,Medium,7,Mainstream,9,No
CUST_00003903,41,Male,$100k+,Bachelor,Suburban,Southeast,52,14,1007.86,67.19,26,SMS,Bronze,Direct Mail,Discount,30,Monday,Evening,Basic,28.4,9.6,3,0,0,Fashion,Low,10,Mainstream,57,Yes
CUST_00003904,52,Male,$60k-$100k,Graduate,Suburban,Southwest,64,11,1469.74,122.48,14,Email,Bronze,Phone,Discount,0,Thursday,Night,None,14.3,5.1,1,0,2,Fashion,Low,4,Mainstream,8,No
CUST_00003905,41,Female,$30k-$60k,Bachelor,Suburban,Midwest,52,10,1685.85,153.26,20,Phone,Platinum,SMS,Referral,20,Weekend,Morning,Basic,,6.7,1,0,0,Home,Low,6,Early Adopter,3,No
CUST_00003906,32,Female,<$30k,Graduate,Urban,Midwest,55,12,2973.67,228.74,14,Phone,Platinum,Direct Mail,Seasonal,25,Thursday,Morning,Advanced,31.7,3.6,3,0,0,Home,High,7,Early Adopter,7,Yes
CUST_00003907,62,Male,$100k+,High School,Rural,Northeast,26,16,5573.9,327.88,190,Phone,Bronze,Social Media,Seasonal,0,Tuesday,Evening,Basic,29.5,4.1,2,0,0,Sports,Low,4,Mainstream,38,No
CUST_00003908,51,Male,$60k-$100k,Bachelor,Suburban,West,65,19,1489.18,,414,Email,Gold,SMS,Seasonal,20,Monday,Morning,None,28,5.9,4,0,1,Food,Medium,7,Mainstream,37,No
CUST_00003909,56,Male,<$30k,High School,Urban,Northeast,43,13,6887.84,491.99,43,Email,Gold,Direct Mail,New Product,0,Weekend,Evening,Advanced,24.6,8.3,0,0,0,Electronics,Medium,4,Early Adopter,75,No
CUST_00003910,41,Female,$100k+,High School,Urban,Southwest,134,11,6644.5,553.71,36,SMS,Silver,Social Media,Seasonal,0,Friday,Afternoon,Basic,40.9,13.7,1,0,0,Home,Medium,2,Early Adopter,3,Yes
CUST_00003911,37,Male,$100k+,High School,Suburban,Southeast,5,8,1716.95,,15,Email,Bronze,Email,Loyalty Reward,10,Weekend,Evening,Advanced,,13.4,2,1,0,Electronics,High,6,Mainstream,83,Yes
CUST_00003912,44,Female,$100k+,Bachelor,Rural,Midwest,11,9,4458.68,445.87,59,Phone,Platinum,Email,Seasonal,0,Monday,Evening,Basic,20.7,2.8,7,1,0,Electronics,Medium,5,Early Adopter,30,Yes
CUST_00003913,38,Male,$60k-$100k,Graduate,Suburban,Northeast,1,13,83.48,5.96,176,Phone,Silver,Direct Mail,Discount,15,Friday,Afternoon,None,33.6,4.9,4,0,0,Electronics,High,5,Mainstream,5,No
CUST_00003914,36,Male,$60k-$100k,Bachelor,Urban,West,41,10,3623.32,329.39,82,Email,Bronze,Direct Mail,New Product,25,Friday,Evening,Basic,54.1,12,3,0,0,Home,Low,10,Early Adopter,86,No
CUST_00003915,56,Male,$100k+,Bachelor,Suburban,Midwest,34,16,3377.13,198.65,1,SMS,Gold,Social Media,Loyalty Reward,50,Wednesday,Morning,Basic,48.3,7.4,0,1,1,Home,Medium,7,Mainstream,18,Yes
CUST_00003916,55,Female,$60k-$100k,Bachelor,Suburban,West,1,13,5583.65,398.83,3,Email,Gold,Direct Mail,Seasonal,25,Weekend,Afternoon,Basic,63.5,22.6,4,1,0,Fashion,Medium,8,Mainstream,58,No
CUST_00003917,62,Female,$30k-$60k,High School,Rural,Northeast,64,14,1321.54,88.1,39,SMS,Silver,SMS,Discount,0,Friday,Night,Basic,26.6,7.1,5,0,0,Food,Medium,7,Late Adopter,13,No
CUST_00003918,18,Female,$100k+,Bachelor,Urban,Midwest,17,20,1697.88,80.85,54,Email,Gold,Social Media,Loyalty Reward,25,Tuesday,Night,Basic,26.8,3.1,4,0,0,Fashion,Medium,7,Early Adopter,45,No
CUST_00003919,45,Female,$30k-$60k,Bachelor,Rural,Midwest,31,11,3595.97,299.66,67,Email,Gold,Phone,Seasonal,15,Wednesday,Evening,None,22.9,5.7,1,0,0,Fashion,High,7,Early Adopter,33,Yes
CUST_00003920,55,Female,$100k+,Graduate,Urban,West,11,11,4581.39,381.78,162,SMS,Gold,Social Media,Referral,10,Friday,Evening,Basic,33.3,7,5,0,0,Electronics,Medium,5,Early Adopter,48,Yes
CUST_00003921,45,Female,$60k-$100k,High School,Rural,Northeast,25,10,3749.68,340.88,26,SMS,Silver,Email,Referral,25,Thursday,Morning,Basic,24,6.3,2,0,0,Sports,Low,7,Mainstream,11,Yes
CUST_00003922,41,Female,$60k-$100k,High School,Suburban,Southwest,27,10,216.6,,2,SMS,Bronze,Email,Discount,50,Thursday,Morning,Basic,31.8,9.1,4,1,0,Beauty,Low,1,Mainstream,1,No
CUST_00003923,42,Male,<$30k,High School,Suburban,West,7,14,1615.73,107.72,53,SMS,Silver,Email,Discount,20,Friday,Morning,Basic,50.1,15,7,1,0,Fashion,Medium,8,Late Adopter,5,Yes
CUST_00003924,51,Male,<$30k,Bachelor,Suburban,Northeast,21,15,263.14,16.45,31,Email,Platinum,Phone,New Product,20,Monday,Afternoon,None,43,15.4,1,1,1,Electronics,Medium,5,Mainstream,11,Yes
CUST_00003925,24,Male,$30k-$60k,Bachelor,Urban,Southeast,39,10,1107.1,100.65,29,Email,Bronze,Email,Seasonal,25,Thursday,Morning,Basic,73.4,19,1,0,0,Beauty,High,6,Late Adopter,33,No
CUST_00003926,41,Female,$30k-$60k,High School,Rural,Southwest,14,9,114,11.4,2,Email,Platinum,Phone,Discount,10,Thursday,Evening,Advanced,33.4,3.5,2,1,0,Food,Medium,3,Mainstream,11,No
CUST_00003927,26,Female,$60k-$100k,Graduate,Rural,Northeast,38,14,1678.01,111.87,73,Email,Silver,Email,Discount,15,Thursday,Afternoon,Basic,28.6,6.6,3,0,0,Electronics,Low,6,Mainstream,21,Yes
CUST_00003928,59,Male,$60k-$100k,Bachelor,Urban,Northeast,56,11,1794.29,149.52,93,Email,Bronze,SMS,Seasonal,20,Thursday,Morning,Advanced,16.3,4.2,5,0,0,Sports,Medium,9,Mainstream,1,Yes
CUST_00003929,70,Female,$100k+,Bachelor,Urban,Midwest,2,11,1262.28,105.19,52,Phone,Gold,Phone,Discount,0,Weekend,Night,Basic,31.7,12,4,1,0,Food,Medium,7,Mainstream,9,Yes
CUST_00003930,31,Male,$30k-$60k,Bachelor,Urban,Northeast,16,11,17963.37,,13,Mail,Silver,SMS,Seasonal,10,Wednesday,Night,None,48.4,10.5,4,1,0,Electronics,Medium,5,Mainstream,3,No
CUST_00003931,50,Male,$30k-$60k,Bachelor,Rural,Midwest,11,8,8475.19,941.69,19,Email,Bronze,Email,Referral,30,Thursday,Evening,Basic,29.8,7.8,1,0,0,Fashion,Medium,3,Mainstream,10,No
CUST_00003932,66,Male,$100k+,Graduate,Suburban,Southwest,48,14,1218.42,81.23,121,Mail,Bronze,SMS,Seasonal,0,Monday,Evening,Advanced,30.7,7,3,0,0,Home,Medium,8,Late Adopter,48,No
CUST_00003933,32,Male,$60k-$100k,High School,Urban,Northeast,36,8,1090.34,121.15,52,SMS,Silver,SMS,Discount,10,Monday,Evening,Basic,18.5,7.4,5,0,0,Electronics,Low,6,Early Adopter,1,Yes
CUST_00003934,67,Female,<$30k,High School,Urban,Northeast,13,10,939.97,85.45,9,Email,Bronze,Social Media,New Product,15,Friday,Morning,Advanced,30.7,4.8,1,0,0,Home,High,4,Late Adopter,38,No
CUST_00003935,44,Male,$100k+,Bachelor,Urban,Northeast,57,11,2037.94,169.83,1,Email,Gold,Phone,Discount,25,Thursday,Morning,Basic,16.3,5.5,2,0,0,Home,Medium,6,Mainstream,88,No
CUST_00003936,19,Female,$30k-$60k,Bachelor,Suburban,Midwest,41,8,576.45,64.05,24,Email,Bronze,Social Media,New Product,25,Weekend,Afternoon,Basic,,5.9,0,0,0,Beauty,Medium,2,Early Adopter,35,Yes
CUST_00003937,46,Male,$100k+,Bachelor,Suburban,Southwest,60,20,6656.68,316.98,56,Phone,Silver,Social Media,Seasonal,0,Weekend,Afternoon,Advanced,17.5,6.4,5,0,0,Fashion,Medium,4,Mainstream,24,Yes
CUST_00003938,69,Male,$30k-$60k,High School,Suburban,Midwest,1,11,3595.14,299.59,111,Email,Bronze,SMS,Discount,30,Monday,Afternoon,Basic,52.6,14,1,1,1,Home,Medium,4,Mainstream,1,Yes
CUST_00003939,43,Female,$30k-$60k,Graduate,Urban,Southwest,38,7,2914.85,364.36,30,Email,Silver,Email,New Product,20,Monday,Night,Advanced,67.8,25.1,3,0,0,Fashion,Medium,4,Early Adopter,4,No
CUST_00003940,73,Male,$30k-$60k,High School,Rural,Northeast,179,12,610.8,46.98,32,Email,Bronze,Email,Referral,25,Wednesday,Night,Basic,9.3,1.9,1,0,0,Electronics,Medium,3,Mainstream,58,No
CUST_00003941,40,Female,$60k-$100k,High School,Rural,Southeast,180,11,292.75,24.4,63,Phone,Gold,Email,Seasonal,20,Weekend,Morning,Advanced,40,13.2,0,1,0,Electronics,Medium,7,Mainstream,33,No
CUST_00003942,41,Male,$60k-$100k,High School,Suburban,Midwest,7,13,883.46,63.1,166,Mail,Bronze,Email,New Product,20,Friday,Morning,Advanced,53.8,7.8,2,0,0,Home,High,6,Mainstream,38,No
CUST_00003943,51,Male,$60k-$100k,High School,Urban,Northeast,18,6,1977.95,282.56,30,Email,Silver,Phone,Discount,10,Thursday,Afternoon,None,46.2,10.3,3,1,0,Fashion,Medium,6,Mainstream,35,Yes
CUST_00003944,38,Male,<$30k,Bachelor,Rural,Midwest,35,12,11249.81,865.37,75,Phone,Bronze,Social Media,Discount,0,Monday,Evening,Basic,13.5,,2,0,0,Electronics,Medium,6,Mainstream,5,No
CUST_00003945,29,Male,$100k+,Graduate,Urban,Southeast,55,18,1539.91,81.05,98,SMS,Gold,SMS,Seasonal,15,Tuesday,Afternoon,Basic,32.8,6,4,0,0,Electronics,Medium,4,Mainstream,38,No
CUST_00003946,64,Female,$30k-$60k,High School,Urban,West,48,10,3973.29,361.21,13,Email,Silver,SMS,Loyalty Reward,15,Friday,Evening,Basic,31.1,8.2,4,0,1,Beauty,Low,4,Early Adopter,13,Yes
CUST_00003947,59,Female,$60k-$100k,Bachelor,Suburban,West,32,10,654.71,59.52,13,SMS,Bronze,Social Media,Discount,25,Weekend,Evening,Basic,29,8.1,1,0,0,Fashion,Low,5,Mainstream,45,No
CUST_00003948,64,Female,$30k-$60k,Graduate,Rural,West,20,12,2176.21,167.4,9,Email,Bronze,Direct Mail,Seasonal,25,Friday,Afternoon,Advanced,59.5,9.8,5,0,0,Beauty,Medium,6,Early Adopter,2,Yes
CUST_00003949,51,Male,$30k-$60k,Bachelor,Suburban,Southwest,8,20,2497.91,118.95,47,Email,Silver,Email,Discount,15,Tuesday,Evening,None,57.1,9.8,2,0,0,Beauty,Medium,7,Mainstream,30,No
CUST_00003950,54,Female,$60k-$100k,High School,Urban,Midwest,160,7,159.75,19.97,8,Mail,Bronze,Social Media,Discount,10,Friday,Evening,Advanced,54.5,15.3,6,0,0,Fashion,High,4,Mainstream,19,No
CUST_00003951,29,Male,$100k+,Graduate,Rural,Northeast,19,12,125.27,9.64,86,SMS,Bronze,Email,Seasonal,20,Friday,Morning,Basic,13,3.4,2,1,0,Electronics,Low,5,Early Adopter,5,No
CUST_00003952,46,Male,$60k-$100k,Graduate,Urban,West,61,16,519.81,30.58,19,Email,Silver,Phone,Seasonal,20,Monday,Morning,Basic,21,5.9,4,0,0,Electronics,Medium,8,Early Adopter,31,No
CUST_00003953,54,Female,$100k+,High School,Urban,Northeast,38,9,3717,371.7,8,SMS,Silver,Email,Loyalty Reward,0,Monday,Afternoon,Basic,24.7,8.2,2,0,0,Electronics,Low,7,Mainstream,55,No
CUST_00003954,58,Male,$60k-$100k,Graduate,Urban,West,5,15,491.7,30.73,100,SMS,Bronze,Email,Seasonal,20,Weekend,Evening,Basic,9.4,2.8,8,1,0,Home,Low,3,Mainstream,22,Yes
CUST_00003955,38,Male,$30k-$60k,High School,Urban,Northeast,13,12,1092.15,,86,SMS,Bronze,SMS,Referral,0,Friday,Night,Basic,82,16,4,0,0,Home,Low,2,Late Adopter,6,No
CUST_00003956,57,Female,$100k+,Bachelor,Urban,Southeast,83,10,426.98,38.82,7,Mail,Silver,SMS,Loyalty Reward,25,Monday,Morning,Advanced,33,6.6,3,1,0,Beauty,Medium,8,Late Adopter,19,Yes
CUST_00003957,47,Male,$60k-$100k,Graduate,Suburban,West,29,11,2991.74,249.31,35,Email,Platinum,Email,Referral,10,Tuesday,Morning,None,10.9,4.4,5,0,0,Fashion,Medium,5,Early Adopter,117,Yes
CUST_00003958,49,Male,$60k-$100k,Graduate,Rural,Southwest,145,6,5485.29,783.61,4,SMS,Gold,Social Media,New Product,15,Thursday,Afternoon,Basic,20.4,2.7,2,0,0,Beauty,Medium,4,Mainstream,12,Yes
CUST_00003959,42,Male,<$30k,Bachelor,Suburban,Northeast,16,14,207.86,13.86,52,SMS,Bronze,Social Media,Seasonal,25,Thursday,Morning,None,67.5,7.6,3,0,0,Sports,Medium,7,Late Adopter,47,No
CUST_00003960,68,Male,$60k-$100k,High School,Rural,Southeast,17,7,783.58,97.95,61,Email,Silver,Direct Mail,Loyalty Reward,15,Monday,Afternoon,None,,7,2,0,0,Food,Low,3,Mainstream,1,Yes
CUST_00003961,49,Female,$30k-$60k,Graduate,Rural,Southeast,20,11,1829.21,152.43,3,Email,Bronze,SMS,Discount,10,Friday,Morning,Basic,20.2,4.3,1,0,0,Sports,High,7,Mainstream,13,Yes
CUST_00003962,51,Female,<$30k,Bachelor,Urban,Midwest,37,19,1834.18,91.71,121,Mail,Silver,SMS,Seasonal,10,Friday,Afternoon,None,12.6,2.8,2,1,0,Electronics,Medium,4,Mainstream,28,No
CUST_00003963,38,Female,$60k-$100k,Graduate,Rural,Southeast,16,11,852.28,,2,Email,Bronze,Direct Mail,New Product,15,Tuesday,Evening,Advanced,46.6,14.1,1,0,0,Fashion,Low,4,Mainstream,13,Yes
CUST_00003964,51,Female,$30k-$60k,High School,Rural,West,15,13,2949.95,210.71,5,Email,Bronze,SMS,Discount,15,Wednesday,Afternoon,Basic,22.4,8.5,0,0,1,Beauty,Medium,6,Mainstream,7,No
CUST_00003965,21,Female,$30k-$60k,Bachelor,Urban,Midwest,90,16,1969.79,115.87,230,Email,Bronze,Direct Mail,New Product,20,Wednesday,Afternoon,Advanced,38.5,8.3,2,0,0,Beauty,Low,6,Mainstream,38,No
CUST_00003966,42,Female,$30k-$60k,High School,Urban,Midwest,35,13,378.73,27.05,43,Email,Gold,SMS,Seasonal,10,Wednesday,Morning,Advanced,24.9,6.5,2,0,0,Home,Medium,8,Early Adopter,8,No
CUST_00003967,45,Female,$60k-$100k,Graduate,Suburban,Southwest,17,14,236.33,15.76,9,Email,Bronze,SMS,Seasonal,25,Monday,Afternoon,None,30.6,7.1,1,1,1,Fashion,Medium,8,Early Adopter,57,No
CUST_00003968,40,Female,$100k+,Graduate,Urban,West,1,12,1154.93,88.84,84,Email,Silver,Social Media,Discount,30,Weekend,Evening,Advanced,27.1,7.8,5,0,0,Home,Medium,8,Mainstream,8,No
CUST_00003969,43,Male,$60k-$100k,High School,Suburban,West,79,8,1956.96,217.44,22,SMS,Silver,Direct Mail,Seasonal,25,Weekend,Morning,Basic,31.9,8.9,3,0,0,Beauty,High,6,Mainstream,1,Yes
CUST_00003970,51,Male,$60k-$100k,High School,Urban,Southwest,16,14,3535.71,235.71,54,SMS,Bronze,SMS,Seasonal,50,Monday,Night,None,76.7,8.3,5,0,0,Fashion,Medium,7,Mainstream,10,Yes
CUST_00003971,47,Male,$60k-$100k,Graduate,Suburban,Southwest,41,12,1111.26,85.48,51,Email,Silver,Direct Mail,New Product,0,Friday,Morning,None,34.7,7.4,3,0,0,Beauty,High,8,Late Adopter,8,No
CUST_00003972,24,Female,$60k-$100k,High School,Urban,West,48,9,434.48,43.45,1,Email,Silver,Phone,Referral,20,Thursday,Evening,Basic,23,2.9,1,0,0,Electronics,Medium,7,Mainstream,1,No
CUST_00003973,42,Male,<$30k,High School,Urban,Southwest,18,15,6.8,0.42,40,Email,Bronze,Social Media,Discount,20,Friday,Afternoon,None,44.3,14.7,3,1,1,Fashion,High,1,Mainstream,32,No
CUST_00003974,20,Female,$60k-$100k,Bachelor,Suburban,West,18,24,1939.46,77.58,103,Email,Bronze,Email,Seasonal,15,Thursday,Evening,Basic,28.1,9.5,1,0,0,Home,Medium,8,Mainstream,11,Yes
CUST_00003975,60,Female,$60k-$100k,Bachelor,Rural,Southwest,47,10,3905.81,355.07,25,SMS,Silver,SMS,Loyalty Reward,15,Friday,Evening,None,30.3,10.5,3,0,0,Home,Medium,5,Mainstream,8,No
CUST_00003976,50,Female,$60k-$100k,High School,Suburban,West,29,17,10604.8,589.16,132,Phone,Bronze,SMS,Loyalty Reward,0,Friday,Afternoon,Advanced,32.2,11.5,3,0,0,Sports,Medium,6,Mainstream,27,Yes
CUST_00003977,32,Male,<$30k,High School,Suburban,Midwest,1,11,5034.77,419.56,74,Phone,Silver,Email,Discount,0,Wednesday,Evening,Advanced,66.2,,0,1,0,Fashion,High,4,Mainstream,56,No
CUST_00003978,49,Female,$30k-$60k,Bachelor,Suburban,Southeast,61,10,387.34,35.21,73,Email,Silver,SMS,Discount,15,Tuesday,Afternoon,Basic,51,12.9,1,0,0,Home,High,4,Mainstream,42,No
CUST_00003979,18,Female,$30k-$60k,High School,Suburban,West,54,15,4038.13,252.38,9,Email,Silver,Email,Seasonal,0,Wednesday,Evening,Basic,10.7,3.8,2,0,1,Sports,Medium,7,Late Adopter,12,No
CUST_00003980,54,Female,$100k+,Bachelor,Urban,Northeast,26,13,2417.55,172.68,117,Phone,Silver,SMS,Seasonal,25,Weekend,Evening,Basic,14.3,1.8,3,0,0,Fashion,Medium,8,Late Adopter,2,No
CUST_00003981,26,Male,<$30k,Bachelor,Suburban,Midwest,138,18,220.5,11.61,64,Email,Bronze,Email,Discount,20,Monday,Afternoon,None,55.6,18.9,1,0,0,Home,High,8,Mainstream,25,No
CUST_00003982,36,Male,<$30k,High School,Rural,Southwest,6,15,1723.36,107.71,73,Email,Silver,Social Media,Seasonal,20,Tuesday,Morning,Basic,23.2,3.5,3,0,0,Fashion,High,5,Early Adopter,9,No
CUST_00003983,34,Female,$100k+,Bachelor,Suburban,West,29,10,5282.52,480.23,70,Email,Bronze,Email,New Product,15,Wednesday,Evening,None,24.5,2.5,4,1,0,Beauty,Medium,2,Mainstream,8,No
